,date,ron95,ron97,diesel,ron95_skps,series_type,ron95_budi95,diesel_eastmsia,USD,index,state,division,Rate
1653,2016-06-01,,,,,,,,4.1345,116.2,Selangor,overall,3.25
1654,2016-06-01,,,,,,,,4.1345,113.0,Terengganu,overall,3.25
1655,2016-06-01,,,,,,,,4.1345,114.9,W.P. Kuala Lumpur,overall,3.25
1656,2016-06-01,,,,,,,,4.1345,115.1,W.P. Labuan,overall,3.25
1657,2016-06-01,,,,,,,,4.1345,115.0,W.P. Putrajaya,overall,3.25
1658,2016-06-02,,,,,,,,4.1625,,,,3.25
1659,2016-06-03,,,,,,,,4.15,,,,3.25
1660,2016-06-06,,,,,,,,4.1055,,,,3.25
1661,2016-06-07,,,,,,,,4.077,,,,3.25
1662,2016-06-08,,,,,,,,4.0625,,,,3.25
1663,2016-06-09,,,,,,,,4.0355,,,,3.25
1664,2016-06-10,,,,,,,,4.0705,,,,3.25
1665,2016-06-13,,,,,,,,4.0945,,,,3.25
1666,2016-06-14,,,,,,,,4.0925,,,,3.25
1667,2016-06-15,,,,,,,,4.101,,,,3.25
1668,2016-06-16,,,,,,,,4.096,,,,3.25
1669,2016-06-17,,,,,,,,4.0985,,,,3.25
1670,2016-06-20,,,,,,,,4.077,,,,3.25
1671,2016-06-21,,,,,,,,4.0555,,,,3.25
1672,2016-06-23,,,,,,,,4.02,,,,3.25
1673,2016-06-24,,,,,,,,4.115,,,,3.25
1674,2016-06-27,,,,,,,,4.109,,,,3.25
1675,2016-06-28,,,,,,,,4.0915,,,,3.25
1676,2016-06-29,,,,,,,,4.0575,,,,3.25
1677,2016-06-30,,,,,,,,4.0225,,,,3.25
1678,2016-07-01,,,,,,,,3.993,118.1,Johor,overall,3.25
1679,2016-07-01,,,,,,,,3.993,114.4,Kedah,overall,3.25
1680,2016-07-01,,,,,,,,3.993,115.7977162573,Kelantan,overall,3.25
1681,2016-07-01,,,,,,,,3.993,114.7,Melaka,overall,3.25
1682,2016-07-01,,,,,,,,3.993,115.4,Negeri Sembilan,overall,3.25
1683,2016-07-01,,,,,,,,3.993,114.5,Pahang,overall,3.25
1684,2016-07-01,,,,,,,,3.993,112.3,Perak,overall,3.25
1685,2016-07-01,,,,,,,,3.993,111.3,Perlis,overall,3.25
1686,2016-07-01,,,,,,,,3.993,116.1,Pulau Pinang,overall,3.25
1687,2016-07-01,,,,,,,,3.993,110.5,Sabah,overall,3.25
1688,2016-07-01,,,,,,,,3.993,112.5,Sarawak,overall,3.25
1689,2016-07-01,,,,,,,,3.993,116.6,Selangor,overall,3.25
1690,2016-07-01,,,,,,,,3.993,113.5,Terengganu,overall,3.25
1691,2016-07-01,,,,,,,,3.993,115.1,W.P. Kuala Lumpur,overall,3.25
1692,2016-07-01,,,,,,,,3.993,115.1,W.P. Labuan,overall,3.25
1693,2016-07-01,,,,,,,,3.993,115.4,W.P. Putrajaya,overall,3.25
1694,2016-07-04,,,,,,,,3.995,,,,3.25
1695,2016-07-05,,,,,,,,4.0005,,,,3.25
1696,2016-07-08,,,,,,,,4.0425,,,,3.25
1697,2016-07-11,,,,,,,,3.9855,,,,3.25
1698,2016-07-12,,,,,,,,4.0015,,,,3.25
1699,2016-07-13,,,,,,,,3.9865,,,,3.0
1700,2016-07-14,,,,,,,,3.9595,,,,3.0
1701,2016-07-15,,,,,,,,3.9585,,,,3.0
1702,2016-07-18,,,,,,,,3.9785,,,,3.0
1703,2016-07-19,,,,,,,,3.9865,,,,3.0
1704,2016-07-20,,,,,,,,4.02,,,,3.0
1705,2016-07-21,,,,,,,,4.0505,,,,3.0
1706,2016-07-22,,,,,,,,4.071,,,,3.0
1707,2016-07-25,,,,,,,,4.0815,,,,3.0
1708,2016-07-26,,,,,,,,4.076,,,,3.0
1709,2016-07-27,,,,,,,,4.0765,,,,3.0
1710,2016-07-28,,,,,,,,4.054,,,,3.0
1711,2016-07-29,,,,,,,,4.0535,,,,3.0
1712,2016-08-01,,,,,,,,4.0325,118.5,Johor,overall,3.0
1713,2016-08-01,,,,,,,,4.0325,114.8,Kedah,overall,3.0
1714,2016-08-01,,,,,,,,4.0325,115.811633199221,Kelantan,overall,3.0
1715,2016-08-01,,,,,,,,4.0325,115.0,Melaka,overall,3.0
1716,2016-08-01,,,,,,,,4.0325,115.9,Negeri Sembilan,overall,3.0
1717,2016-08-01,,,,,,,,4.0325,114.8,Pahang,overall,3.0
1718,2016-08-01,,,,,,,,4.0325,112.6,Perak,overall,3.0
1719,2016-08-01,,,,,,,,4.0325,111.2,Perlis,overall,3.0
1720,2016-08-01,,,,,,,,4.0325,116.5,Pulau Pinang,overall,3.0
1721,2016-08-01,,,,,,,,4.0325,110.8,Sabah,overall,3.0
1722,2016-08-01,,,,,,,,4.0325,112.8,Sarawak,overall,3.0
1723,2016-08-01,,,,,,,,4.0325,117.1,Selangor,overall,3.0
1724,2016-08-01,,,,,,,,4.0325,113.5,Terengganu,overall,3.0
1725,2016-08-01,,,,,,,,4.0325,116.3,W.P. Kuala Lumpur,overall,3.0
1726,2016-08-01,,,,,,,,4.0325,115.3,W.P. Labuan,overall,3.0
1727,2016-08-01,,,,,,,,4.0325,115.7,W.P. Putrajaya,overall,3.0
1728,2016-08-02,,,,,,,,4.052,,,,3.0
1729,2016-08-03,,,,,,,,4.0585,,,,3.0
1730,2016-08-04,,,,,,,,4.0475,,,,3.0
1731,2016-08-05,,,,,,,,4.038,,,,3.0
1732,2016-08-08,,,,,,,,4.043,,,,3.0
1733,2016-08-09,,,,,,,,4.0325,,,,3.0
1734,2016-08-10,,,,,,,,3.9965,,,,3.0
1735,2016-08-11,,,,,,,,4.0195,,,,3.0
1736,2016-08-12,,,,,,,,4.0105,,,,3.0
1737,2016-08-15,,,,,,,,4.0215,,,,3.0
1738,2016-08-16,,,,,,,,3.9955,,,,3.0
1739,2016-08-17,,,,,,,,4.0,,,,3.0
1740,2016-08-18,,,,,,,,3.9945,,,,3.0
1741,2016-08-19,,,,,,,,4.011,,,,3.0
1742,2016-08-22,,,,,,,,4.034,,,,3.0
1743,2016-08-23,,,,,,,,4.0295,,,,3.0
1744,2016-08-24,,,,,,,,4.036,,,,3.0
1745,2016-08-25,,,,,,,,4.0325,,,,3.0
1746,2016-08-26,,,,,,,,4.0205,,,,3.0
1747,2016-08-29,,,,,,,,4.037,,,,3.0
1748,2016-08-30,,,,,,,,4.0495,,,,3.0
1749,2016-09-01,,,,,,,,4.0765,118.2,Johor,overall,3.0
1750,2016-09-01,,,,,,,,4.0765,114.5,Kedah,overall,3.0
1751,2016-09-01,,,,,,,,4.0765,115.496045580792,Kelantan,overall,3.0
1752,2016-09-01,,,,,,,,4.0765,114.6,Melaka,overall,3.0
1753,2016-09-01,,,,,,,,4.0765,115.5,Negeri Sembilan,overall,3.0
1754,2016-09-01,,,,,,,,4.0765,114.5,Pahang,overall,3.0
1755,2016-09-01,,,,,,,,4.0765,112.3,Perak,overall,3.0
1756,2016-09-01,,,,,,,,4.0765,110.8,Perlis,overall,3.0
1757,2016-09-01,,,,,,,,4.0765,116.2,Pulau Pinang,overall,3.0
1758,2016-09-01,,,,,,,,4.0765,110.6,Sabah,overall,3.0
1759,2016-09-01,,,,,,,,4.0765,112.7,Sarawak,overall,3.0
1760,2016-09-01,,,,,,,,4.0765,116.9,Selangor,overall,3.0
1761,2016-09-01,,,,,,,,4.0765,113.1,Terengganu,overall,3.0
1762,2016-09-01,,,,,,,,4.0765,116.1,W.P. Kuala Lumpur,overall,3.0
1763,2016-09-01,,,,,,,,4.0765,115.1,W.P. Labuan,overall,3.0
1764,2016-09-01,,,,,,,,4.0765,115.4,W.P. Putrajaya,overall,3.0
1765,2016-09-02,,,,,,,,4.0845,,,,3.0
1766,2016-09-05,,,,,,,,4.0745,,,,3.0
1767,2016-09-06,,,,,,,,4.0795,,,,3.0
1768,2016-09-07,,,,,,,,4.061,,,,3.0
1769,2016-09-08,,,,,,,,4.059,,,,3.0
1770,2016-09-09,,,,,,,,4.0625,,,,3.0
1771,2016-09-13,,,,,,,,4.104,,,,3.0
1772,2016-09-14,,,,,,,,4.1305,,,,3.0
1773,2016-09-15,,,,,,,,4.1285,,,,3.0
1774,2016-09-19,,,,,,,,4.1315,,,,3.0
1775,2016-09-20,,,,,,,,4.144,,,,3.0
1776,2016-09-21,,,,,,,,4.1505,,,,3.0
1777,2016-09-22,,,,,,,,4.115,,,,3.0
1778,2016-09-23,,,,,,,,4.1205,,,,3.0
1779,2016-09-26,,,,,,,,4.133,,,,3.0
1780,2016-09-27,,,,,,,,4.1185,,,,3.0
1781,2016-09-28,,,,,,,,4.1405,,,,3.0
1782,2016-09-29,,,,,,,,4.114,,,,3.0
1783,2016-09-30,,,,,,,,4.1455,,,,3.0
1784,2016-10-01,,,,,,,,4.1455,118.5,Johor,overall,3.0
1785,2016-10-01,,,,,,,,4.1455,114.9,Kedah,overall,3.0
1786,2016-10-01,,,,,,,,4.1455,115.477677010058,Kelantan,overall,3.0
1787,2016-10-01,,,,,,,,4.1455,115.0,Melaka,overall,3.0
1788,2016-10-01,,,,,,,,4.1455,116.0,Negeri Sembilan,overall,3.0
1789,2016-10-01,,,,,,,,4.1455,114.7,Pahang,overall,3.0
1790,2016-10-01,,,,,,,,4.1455,112.7,Perak,overall,3.0
1791,2016-10-01,,,,,,,,4.1455,111.1,Perlis,overall,3.0
1792,2016-10-01,,,,,,,,4.1455,116.7,Pulau Pinang,overall,3.0
1793,2016-10-01,,,,,,,,4.1455,111.0,Sabah,overall,3.0
1794,2016-10-01,,,,,,,,4.1455,113.1,Sarawak,overall,3.0
1795,2016-10-01,,,,,,,,4.1455,117.2,Selangor,overall,3.0
1796,2016-10-01,,,,,,,,4.1455,113.2,Terengganu,overall,3.0
1797,2016-10-01,,,,,,,,4.1455,116.3,W.P. Kuala Lumpur,overall,3.0
1798,2016-10-01,,,,,,,,4.1455,115.4,W.P. Labuan,overall,3.0
1799,2016-10-01,,,,,,,,4.1455,115.7,W.P. Putrajaya,overall,3.0
1800,2016-10-04,,,,,,,,4.125,,,,3.0
1801,2016-10-05,,,,,,,,4.1415,,,,3.0
1802,2016-10-06,,,,,,,,4.1335,,,,3.0
1803,2016-10-07,,,,,,,,4.1535,,,,3.0
1804,2016-10-10,,,,,,,,4.1475,,,,3.0
1805,2016-10-11,,,,,,,,4.155,,,,3.0
1806,2016-10-12,,,,,,,,4.183,,,,3.0
1807,2016-10-13,,,,,,,,4.208,,,,3.0
1808,2016-10-14,,,,,,,,4.2125,,,,3.0
1809,2016-10-17,,,,,,,,4.2195,,,,3.0
1810,2016-10-18,,,,,,,,4.2105,,,,3.0
1811,2016-10-19,,,,,,,,4.19,,,,3.0
1812,2016-10-20,,,,,,,,4.1785,,,,3.0
1813,2016-10-21,,,,,,,,4.1925,,,,3.0
1814,2016-10-24,,,,,,,,4.1823,,,,3.0
1815,2016-10-25,,,,,,,,4.175,,,,3.0
1816,2016-10-26,,,,,,,,4.1605,,,,3.0
1817,2016-10-27,,,,,,,,4.1825,,,,3.0
1818,2016-10-28,,,,,,,,4.197,,,,3.0
1819,2016-10-31,,,,,,,,4.204,,,,3.0
1820,2016-11-01,,,,,,,,4.1885,119.7,Johor,overall,3.0
1821,2016-11-01,,,,,,,,4.1885,115.8,Kedah,overall,3.0
1822,2016-11-01,,,,,,,,4.1885,116.716058898443,Kelantan,overall,3.0
1823,2016-11-01,,,,,,,,4.1885,116.2,Melaka,overall,3.0
1824,2016-11-01,,,,,,,,4.1885,117.2,Negeri Sembilan,overall,3.0
1825,2016-11-01,,,,,,,,4.1885,115.9,Pahang,overall,3.0
1826,2016-11-01,,,,,,,,4.1885,113.7,Perak,overall,3.0
1827,2016-11-01,,,,,,,,4.1885,112.2,Perlis,overall,3.0
1828,2016-11-01,,,,,,,,4.1885,118.0,Pulau Pinang,overall,3.0
1829,2016-11-01,,,,,,,,4.1885,112.1,Sabah,overall,3.0
1830,2016-11-01,,,,,,,,4.1885,113.9,Sarawak,overall,3.0
1831,2016-11-01,,,,,,,,4.1885,118.4,Selangor,overall,3.0
1832,2016-11-01,,,,,,,,4.1885,114.1,Terengganu,overall,3.0
1833,2016-11-01,,,,,,,,4.1885,117.5,W.P. Kuala Lumpur,overall,3.0
1834,2016-11-01,,,,,,,,4.1885,116.2,W.P. Labuan,overall,3.0
1835,2016-11-01,,,,,,,,4.1885,116.3,W.P. Putrajaya,overall,3.0
1836,2016-11-02,,,,,,,,4.196,,,,3.0
1837,2016-11-03,,,,,,,,4.187,,,,3.0
1838,2016-11-04,,,,,,,,4.1965,,,,3.0
1839,2016-11-07,,,,,,,,4.2095,,,,3.0
1840,2016-11-08,,,,,,,,4.206,,,,3.0
1841,2016-11-09,,,,,,,,4.22,,,,3.0
1842,2016-11-10,,,,,,,,4.2515,,,,3.0
1843,2016-11-11,,,,,,,,4.2775,,,,3.0
1844,2016-11-14,,,,,,,,4.33,,,,3.0
1845,2016-11-15,,,,,,,,4.3355,,,,3.0
1846,2016-11-16,,,,,,,,4.3485,,,,3.0
1847,2016-11-17,,,,,,,,4.3885,,,,3.0
1848,2016-11-18,,,,,,,,4.412,,,,3.0
1849,2016-11-21,,,,,,,,4.4315,,,,3.0
1850,2016-11-22,,,,,,,,4.426,,,,3.0
1851,2016-11-23,,,,,,,,4.4445,,,,3.0
1852,2016-11-24,,,,,,,,4.4635,,,,3.0
1853,2016-11-25,,,,,,,,4.465,,,,3.0
1854,2016-11-28,,,,,,,,4.461,,,,3.0
1855,2016-11-29,,,,,,,,4.463,,,,3.0
1856,2016-11-30,,,,,,,,4.466,,,,3.0
1857,2016-12-01,,,,,,,,4.468,119.7,Johor,overall,3.0
1858,2016-12-01,,,,,,,,4.468,116.0,Kedah,overall,3.0
1859,2016-12-01,,,,,,,,4.468,116.807505885788,Kelantan,overall,3.0
1860,2016-12-01,,,,,,,,4.468,116.4,Melaka,overall,3.0
1861,2016-12-01,,,,,,,,4.468,117.2,Negeri Sembilan,overall,3.0
1862,2016-12-01,,,,,,,,4.468,115.8,Pahang,overall,3.0
1863,2016-12-01,,,,,,,,4.468,113.7,Perak,overall,3.0
1864,2016-12-01,,,,,,,,4.468,112.8,Perlis,overall,3.0
1865,2016-12-01,,,,,,,,4.468,118.0,Pulau Pinang,overall,3.0
1866,2016-12-01,,,,,,,,4.468,112.1,Sabah,overall,3.0
1867,2016-12-01,,,,,,,,4.468,113.7,Sarawak,overall,3.0
1868,2016-12-01,,,,,,,,4.468,118.4,Selangor,overall,3.0
1869,2016-12-01,,,,,,,,4.468,114.2,Terengganu,overall,3.0
1870,2016-12-01,,,,,,,,4.468,117.4,W.P. Kuala Lumpur,overall,3.0
1871,2016-12-01,,,,,,,,4.468,115.9,W.P. Labuan,overall,3.0
1872,2016-12-01,,,,,,,,4.468,116.4,W.P. Putrajaya,overall,3.0
1873,2016-12-02,,,,,,,,4.448,,,,3.0
1874,2016-12-05,,,,,,,,4.4495,,,,3.0
1875,2016-12-06,,,,,,,,4.444,,,,3.0
1876,2016-12-07,,,,,,,,4.436,,,,3.0
1877,2016-12-08,,,,,,,,4.429,,,,3.0
1878,2016-12-09,,,,,,,,4.4245,,,,3.0
1879,2016-12-13,,,,,,,,4.4245,,,,3.0
1880,2016-12-14,,,,,,,,4.4425,,,,3.0
1881,2016-12-15,,,,,,,,4.4645,,,,3.0
1882,2016-12-16,,,,,,,,4.4755,,,,3.0
1883,2016-12-19,,,,,,,,4.4795,,,,3.0
1884,2016-12-20,,,,,,,,4.4795,,,,3.0
1885,2016-12-21,,,,,,,,4.4795,,,,3.0
1886,2016-12-22,,,,,,,,4.4745,,,,3.0
1887,2016-12-23,,,,,,,,4.4795,,,,3.0
1888,2016-12-27,,,,,,,,4.4785,,,,3.0
1889,2016-12-28,,,,,,,,4.4815,,,,3.0
1890,2016-12-29,,,,,,,,4.4845,,,,3.0
1891,2016-12-30,,,,,,,,4.486,,,,3.0
1892,2017-01-01,,,,,,,,4.486,121.4,Johor,overall,3.0
1893,2017-01-01,,,,,,,,4.486,117.6,Kedah,overall,3.0
1894,2017-01-01,,,,,,,,4.486,118.316850801428,Kelantan,overall,3.0
1895,2017-01-01,,,,,,,,4.486,117.8,Melaka,overall,3.0
1896,2017-01-01,,,,,,,,4.486,118.7,Negeri Sembilan,overall,3.0
1897,2017-01-01,,,,,,,,4.486,116.8,Pahang,overall,3.0
1898,2017-01-01,,,,,,,,4.486,114.9,Perak,overall,3.0
1899,2017-01-01,,,,,,,,4.486,114.6,Perlis,overall,3.0
1900,2017-01-01,,,,,,,,4.486,119.4,Pulau Pinang,overall,3.0
1901,2017-01-01,,,,,,,,4.486,113.2,Sabah,overall,3.0
1902,2017-01-01,,,,,,,,4.486,114.8,Sarawak,overall,3.0
1903,2017-01-01,,,,,,,,4.486,119.6,Selangor,overall,3.0
1904,2017-01-01,,,,,,,,4.486,115.6,Terengganu,overall,3.0
1905,2017-01-01,,,,,,,,4.486,118.3,W.P. Kuala Lumpur,overall,3.0
1906,2017-01-01,,,,,,,,4.486,116.5,W.P. Labuan,overall,3.0
1907,2017-01-01,,,,,,,,4.486,117.8,W.P. Putrajaya,overall,3.0
1908,2017-01-03,,,,,,,,4.4925,,,,3.0
1909,2017-01-04,,,,,,,,4.4995,,,,3.0
1910,2017-01-05,,,,,,,,4.4875,,,,3.0
1911,2017-01-06,,,,,,,,4.4725,,,,3.0
1912,2017-01-09,,,,,,,,4.4785,,,,3.0
1913,2017-01-10,,,,,,,,4.4745,,,,3.0
1914,2017-01-11,,,,,,,,4.475,,,,3.0
1915,2017-01-12,,,,,,,,4.4625,,,,3.0
1916,2017-01-13,,,,,,,,4.4635,,,,3.0
1917,2017-01-16,,,,,,,,4.466,,,,3.0
1918,2017-01-17,,,,,,,,4.467,,,,3.0
1919,2017-01-18,,,,,,,,4.4455,,,,3.0
1920,2017-01-19,,,,,,,,4.4515,,,,3.0
1921,2017-01-20,,,,,,,,4.447,,,,3.0
1922,2017-01-23,,,,,,,,4.44,,,,3.0
1923,2017-01-24,,,,,,,,4.435,,,,3.0
1924,2017-01-25,,,,,,,,4.4385,,,,3.0
1925,2017-01-26,,,,,,,,4.4355,,,,3.0
1926,2017-01-27,,,,,,,,4.4295,,,,3.0
1927,2017-01-31,,,,,,,,4.4295,,,,3.0
1928,2017-02-01,,,,,,,,4.4295,123.2,Johor,overall,3.0
1929,2017-02-01,,,,,,,,4.4295,119.1,Kedah,overall,3.0
1930,2017-02-01,,,,,,,,4.4295,119.537756685594,Kelantan,overall,3.0
1931,2017-02-01,,,,,,,,4.4295,119.4,Melaka,overall,3.0
1932,2017-02-01,,,,,,,,4.4295,120.6,Negeri Sembilan,overall,3.0
1933,2017-02-01,,,,,,,,4.4295,118.3,Pahang,overall,3.0
1934,2017-02-01,,,,,,,,4.4295,116.3,Perak,overall,3.0
1935,2017-02-01,,,,,,,,4.4295,116.0,Perlis,overall,3.0
1936,2017-02-01,,,,,,,,4.4295,120.8,Pulau Pinang,overall,3.0
1937,2017-02-01,,,,,,,,4.4295,113.5,Sabah,overall,3.0
1938,2017-02-01,,,,,,,,4.4295,115.9,Sarawak,overall,3.0
1939,2017-02-01,,,,,,,,4.4295,121.5,Selangor,overall,3.0
1940,2017-02-01,,,,,,,,4.4295,116.9,Terengganu,overall,3.0
1941,2017-02-01,,,,,,,,4.4295,120.0,W.P. Kuala Lumpur,overall,3.0
1942,2017-02-01,,,,,,,,4.4295,117.7,W.P. Labuan,overall,3.0
1943,2017-02-01,,,,,,,,4.4295,118.8,W.P. Putrajaya,overall,3.0
1944,2017-02-02,,,,,,,,4.438,,,,3.0
1945,2017-02-03,,,,,,,,4.4255,,,,3.0
1946,2017-02-06,,,,,,,,4.4225,,,,3.0
1947,2017-02-07,,,,,,,,4.436,,,,3.0
1948,2017-02-08,,,,,,,,4.44,,,,3.0
1949,2017-02-10,,,,,,,,4.4455,,,,3.0
1950,2017-02-13,,,,,,,,4.4485,,,,3.0
1951,2017-02-14,,,,,,,,4.4495,,,,3.0
1952,2017-02-15,,,,,,,,4.45,,,,3.0
1953,2017-02-16,,,,,,,,4.457,,,,3.0
1954,2017-02-17,,,,,,,,4.458,,,,3.0
1955,2017-02-20,,,,,,,,4.4575,,,,3.0
1956,2017-02-21,,,,,,,,4.4595,,,,3.0
1957,2017-02-22,,,,,,,,4.457,,,,3.0
1958,2017-02-23,,,,,,,,4.45,,,,3.0
1959,2017-02-24,,,,,,,,4.446,,,,3.0
1960,2017-02-27,,,,,,,,4.443,,,,3.0
1961,2017-02-28,,,,,,,,4.445,,,,3.0
1962,2017-03-01,,,,,,,,4.4475,123.0,Johor,overall,3.0
1963,2017-03-01,,,,,,,,4.4475,119.0,Kedah,overall,3.0
1964,2017-03-01,,,,,,,,4.4475,119.258390835496,Kelantan,overall,3.0
1965,2017-03-01,,,,,,,,4.4475,119.2,Melaka,overall,3.0
1966,2017-03-01,,,,,,,,4.4475,120.4,Negeri Sembilan,overall,3.0
1967,2017-03-01,,,,,,,,4.4475,118.1,Pahang,overall,3.0
1968,2017-03-01,,,,,,,,4.4475,116.1,Perak,overall,3.0
1969,2017-03-01,,,,,,,,4.4475,115.5,Perlis,overall,3.0
1970,2017-03-01,,,,,,,,4.4475,120.7,Pulau Pinang,overall,3.0
1971,2017-03-01,,,,,,,,4.4475,114.2,Sabah,overall,3.0
1972,2017-03-01,,,,,,,,4.4475,116.1,Sarawak,overall,3.0
1973,2017-03-01,,,,,,,,4.4475,121.2,Selangor,overall,3.0
1974,2017-03-01,,,,,,,,4.4475,116.5,Terengganu,overall,3.0
1975,2017-03-01,,,,,,,,4.4475,119.7,W.P. Kuala Lumpur,overall,3.0
1976,2017-03-01,,,,,,,,4.4475,117.6,W.P. Labuan,overall,3.0
1977,2017-03-01,,,,,,,,4.4475,118.6,W.P. Putrajaya,overall,3.0
1978,2017-03-02,,,,,,,,4.45,,,,3.0
1979,2017-03-03,,,,,,,,4.4555,,,,3.0
1980,2017-03-06,,,,,,,,4.452,,,,3.0
1981,2017-03-07,,,,,,,,4.452,,,,3.0
1982,2017-03-08,,,,,,,,4.449,,,,3.0
1983,2017-03-09,,,,,,,,4.4595,,,,3.0
1984,2017-03-10,,,,,,,,4.4575,,,,3.0
1985,2017-03-13,,,,,,,,4.4465,,,,3.0
1986,2017-03-14,,,,,,,,4.448,,,,3.0
1987,2017-03-15,,,,,,,,4.451,,,,3.0
1988,2017-03-16,,,,,,,,4.438,,,,3.0
1989,2017-03-17,,,,,,,,4.442,,,,3.0
1990,2017-03-20,,,,,,,,4.4325,,,,3.0
1991,2017-03-21,,,,,,,,4.429,,,,3.0
1992,2017-03-22,,,,,,,,4.431,,,,3.0
1993,2017-03-23,,,,,,,,4.431,,,,3.0
1994,2017-03-24,,,,,,,,4.43,,,,3.0
1995,2017-03-27,,,,,,,,4.4145,,,,3.0
1996,2017-03-28,,,,,,,,4.4175,,,,3.0
1997,2017-03-29,,,,,,,,4.422,,,,3.0
1998,2017-03-30,2.13,2.41,2.11,,level,,2.11,4.4225,,,,3.0
1999,2017-03-31,2.13,2.41,2.11,,,,,4.4265,,,,3.0
2000,2017-04-01,2.13,2.41,2.11,,,,,4.4265,122.8,Johor,overall,3.0
2001,2017-04-01,2.13,2.41,2.11,,,,,4.4265,118.6,Kedah,overall,3.0
2002,2017-04-01,2.13,2.41,2.11,,,,,4.4265,118.724921755354,Kelantan,overall,3.0
2003,2017-04-01,2.13,2.41,2.11,,,,,4.4265,119.1,Melaka,overall,3.0
2004,2017-04-01,2.13,2.41,2.11,,,,,4.4265,120.0,Negeri Sembilan,overall,3.0
2005,2017-04-01,2.13,2.41,2.11,,,,,4.4265,117.8,Pahang,overall,3.0
2006,2017-04-01,2.13,2.41,2.11,,,,,4.4265,115.7,Perak,overall,3.0
2007,2017-04-01,2.13,2.41,2.11,,,,,4.4265,115.1,Perlis,overall,3.0
2008,2017-04-01,2.13,2.41,2.11,,,,,4.4265,120.5,Pulau Pinang,overall,3.0
2009,2017-04-01,2.13,2.41,2.11,,,,,4.4265,113.9,Sabah,overall,3.0
2010,2017-04-01,2.13,2.41,2.11,,,,,4.4265,115.9,Sarawak,overall,3.0
2011,2017-04-01,2.13,2.41,2.11,,,,,4.4265,121.0,Selangor,overall,3.0
2012,2017-04-01,2.13,2.41,2.11,,,,,4.4265,115.9,Terengganu,overall,3.0
2013,2017-04-01,2.13,2.41,2.11,,,,,4.4265,119.5,W.P. Kuala Lumpur,overall,3.0
2014,2017-04-01,2.13,2.41,2.11,,,,,4.4265,117.5,W.P. Labuan,overall,3.0
2015,2017-04-01,2.13,2.41,2.11,,,,,4.4265,118.6,W.P. Putrajaya,overall,3.0
2016,2017-04-03,2.13,2.41,2.11,,,,,4.426,,,,3.0
2017,2017-04-04,2.13,2.41,2.11,,,,,4.4315,,,,3.0
2018,2017-04-05,2.13,2.41,2.11,,,,,4.4295,,,,3.0
2019,2017-04-06,2.16,2.43,2.08,,level,,2.08,4.4365,,,,3.0
2020,2017-04-07,2.16,2.43,2.08,,,,,4.4375,,,,3.0
2021,2017-04-10,2.16,2.43,2.08,,,,,4.4395,,,,3.0
2022,2017-04-11,2.16,2.43,2.08,,,,,4.4345,,,,3.0
2023,2017-04-12,2.16,2.43,2.08,,,,,4.4325,,,,3.0
2024,2017-04-13,2.24,2.52,2.16,,level,,2.16,4.4235,,,,3.0
2025,2017-04-14,2.24,2.52,2.16,,,,,4.4025,,,,3.0
2026,2017-04-17,2.24,2.52,2.16,,,,,4.404,,,,3.0
2027,2017-04-18,2.24,2.52,2.16,,,,,4.4085,,,,3.0
2028,2017-04-19,2.24,2.52,2.16,,,,,4.407,,,,3.0
2029,2017-04-20,2.27,2.54,2.21,,level,,2.21,4.401,,,,3.0
2030,2017-04-21,2.27,2.54,2.21,,,,,4.395,,,,3.0
2031,2017-04-25,2.27,2.54,2.21,,,,,4.38,,,,3.0
2032,2017-04-26,2.27,2.54,2.21,,,,,4.355,,,,3.0
2033,2017-04-27,2.21,2.49,2.14,,level,,2.14,4.346,,,,3.0
2034,2017-04-28,2.21,2.49,2.14,,,,,4.3475,,,,3.0
2035,2017-05-01,2.21,2.49,2.14,,,,,4.3475,122.3,Johor,overall,3.0
2036,2017-05-01,2.21,2.49,2.14,,,,,4.3475,118.3,Kedah,overall,3.0
2037,2017-05-01,2.21,2.49,2.14,,,,,4.3475,118.6601173183,Kelantan,overall,3.0
2038,2017-05-01,2.21,2.49,2.14,,,,,4.3475,118.9,Melaka,overall,3.0
2039,2017-05-01,2.21,2.49,2.14,,,,,4.3475,119.6,Negeri Sembilan,overall,3.0
2040,2017-05-01,2.21,2.49,2.14,,,,,4.3475,117.5,Pahang,overall,3.0
2041,2017-05-01,2.21,2.49,2.14,,,,,4.3475,115.4,Perak,overall,3.0
2042,2017-05-01,2.21,2.49,2.14,,,,,4.3475,114.8,Perlis,overall,3.0
2043,2017-05-01,2.21,2.49,2.14,,,,,4.3475,120.6,Pulau Pinang,overall,3.0
2044,2017-05-01,2.21,2.49,2.14,,,,,4.3475,113.7,Sabah,overall,3.0
2045,2017-05-01,2.21,2.49,2.14,,,,,4.3475,115.5,Sarawak,overall,3.0
2046,2017-05-01,2.21,2.49,2.14,,,,,4.3475,120.8,Selangor,overall,3.0
2047,2017-05-01,2.21,2.49,2.14,,,,,4.3475,115.7,Terengganu,overall,3.0
2048,2017-05-01,2.21,2.49,2.14,,,,,4.3475,119.6,W.P. Kuala Lumpur,overall,3.0
2049,2017-05-01,2.21,2.49,2.14,,,,,4.3475,117.2,W.P. Labuan,overall,3.0
2050,2017-05-01,2.21,2.49,2.14,,,,,4.3475,118.3,W.P. Putrajaya,overall,3.0
2051,2017-05-02,2.21,2.49,2.14,,,,,4.3275,,,,3.0
