,date,ron95,ron97,diesel,ron95_skps,series_type,ron95_budi95,diesel_eastmsia,USD,index,state,division,Rate
1543,2016-03-01,,,,,,,,4.194,111.8,Terengganu,overall,
1544,2016-03-01,,,,,,,,4.194,114.1,W.P. Kuala Lumpur,overall,
1545,2016-03-01,,,,,,,,4.194,114.5,W.P. Labuan,overall,
1546,2016-03-01,,,,,,,,4.194,114.7,W.P. Putrajaya,overall,
1547,2016-03-02,,,,,,,,4.162,,,,
1548,2016-03-03,,,,,,,,4.143,,,,
1549,2016-03-04,,,,,,,,4.129,,,,
1550,2016-03-07,,,,,,,,4.097,,,,
1551,2016-03-08,,,,,,,,4.1045,,,,
1552,2016-03-09,,,,,,,,4.1355,,,,3.25
1553,2016-03-10,,,,,,,,4.1195,,,,
1554,2016-03-11,,,,,,,,4.105,,,,
1555,2016-03-14,,,,,,,,4.092,,,,
1556,2016-03-15,,,,,,,,4.1175,,,,
1557,2016-03-16,,,,,,,,4.1355,,,,
1558,2016-03-17,,,,,,,,4.083,,,,
1559,2016-03-18,,,,,,,,4.0575,,,,
1560,2016-03-21,,,,,,,,4.071,,,,
1561,2016-03-22,,,,,,,,4.0435,,,,
1562,2016-03-23,,,,,,,,3.982,,,,
1563,2016-03-24,,,,,,,,4.027,,,,
1564,2016-03-25,,,,,,,,4.047,,,,
1565,2016-03-28,,,,,,,,4.0375,,,,
1566,2016-03-29,,,,,,,,4.0025,,,,
1567,2016-03-30,,,,,,,,3.959,,,,
1568,2016-03-31,,,,,,,,3.922,,,,
1569,2016-04-01,,,,,,,,3.901,117.1,Johor,overall,
1570,2016-04-01,,,,,,,,3.901,113.5,Kedah,overall,
1571,2016-04-01,,,,,,,,3.901,114.29335328196,Kelantan,overall,
1572,2016-04-01,,,,,,,,3.901,113.9,Melaka,overall,
1573,2016-04-01,,,,,,,,3.901,114.5,Negeri Sembilan,overall,
1574,2016-04-01,,,,,,,,3.901,113.7,Pahang,overall,
1575,2016-04-01,,,,,,,,3.901,111.7,Perak,overall,
1576,2016-04-01,,,,,,,,3.901,109.8,Perlis,overall,
1577,2016-04-01,,,,,,,,3.901,115.5,Pulau Pinang,overall,
1578,2016-04-01,,,,,,,,3.901,110.1,Sabah,overall,
1579,2016-04-01,,,,,,,,3.901,112.3,Sarawak,overall,
1580,2016-04-01,,,,,,,,3.901,115.6,Selangor,overall,
1581,2016-04-01,,,,,,,,3.901,112.1,Terengganu,overall,
1582,2016-04-01,,,,,,,,3.901,114.5,W.P. Kuala Lumpur,overall,
1583,2016-04-01,,,,,,,,3.901,114.6,W.P. Labuan,overall,
1584,2016-04-01,,,,,,,,3.901,115.1,W.P. Putrajaya,overall,
1585,2016-04-04,,,,,,,,3.88,,,,
1586,2016-04-05,,,,,,,,3.9205,,,,
1587,2016-04-06,,,,,,,,3.914,,,,
1588,2016-04-07,,,,,,,,3.905,,,,
1589,2016-04-08,,,,,,,,3.935,,,,
1590,2016-04-11,,,,,,,,3.8807,,,,
1591,2016-04-12,,,,,,,,3.892,,,,
1592,2016-04-13,,,,,,,,3.865,,,,
1593,2016-04-14,,,,,,,,3.9035,,,,
1594,2016-04-15,,,,,,,,3.9055,,,,
1595,2016-04-18,,,,,,,,3.934,,,,
1596,2016-04-19,,,,,,,,3.8955,,,,
1597,2016-04-20,,,,,,,,3.874,,,,
1598,2016-04-21,,,,,,,,3.881,,,,
1599,2016-04-22,,,,,,,,3.9035,,,,
1600,2016-04-25,,,,,,,,3.9135,,,,
1601,2016-04-26,,,,,,,,3.937,,,,
1602,2016-04-27,,,,,,,,3.9315,,,,
1603,2016-04-28,,,,,,,,3.917,,,,
1604,2016-04-29,,,,,,,,3.9045,,,,
1605,2016-05-01,,,,,,,,,117.4,Johor,overall,
1606,2016-05-01,,,,,,,,,113.7,Kedah,overall,
1607,2016-05-01,,,,,,,,,114.650247310188,Kelantan,overall,
1608,2016-05-01,,,,,,,,,114.1,Melaka,overall,
1609,2016-05-01,,,,,,,,,114.7,Negeri Sembilan,overall,
1610,2016-05-01,,,,,,,,,113.9,Pahang,overall,
1611,2016-05-01,,,,,,,,,111.9,Perak,overall,
1612,2016-05-01,,,,,,,,,110.1,Perlis,overall,
1613,2016-05-01,,,,,,,,,115.6,Pulau Pinang,overall,
1614,2016-05-01,,,,,,,,,110.2,Sabah,overall,
1615,2016-05-01,,,,,,,,,112.3,Sarawak,overall,
1616,2016-05-01,,,,,,,,,116.0,Selangor,overall,
1617,2016-05-01,,,,,,,,,112.5,Terengganu,overall,
1618,2016-05-01,,,,,,,,,114.9,W.P. Kuala Lumpur,overall,
1619,2016-05-01,,,,,,,,,115.1,W.P. Labuan,overall,
1620,2016-05-01,,,,,,,,,115.0,W.P. Putrajaya,overall,
1621,2016-05-03,,,,,,,,3.9225,,,,
1622,2016-05-04,,,,,,,,3.9765,,,,
1623,2016-05-05,,,,,,,,4.003,,,,
1624,2016-05-06,,,,,,,,4.0095,,,,
1625,2016-05-09,,,,,,,,4.0005,,,,
1626,2016-05-10,,,,,,,,4.059,,,,
1627,2016-05-11,,,,,,,,4.0545,,,,
1628,2016-05-12,,,,,,,,4.0265,,,,
1629,2016-05-13,,,,,,,,4.0275,,,,
1630,2016-05-16,,,,,,,,4.0355,,,,
1631,2016-05-17,,,,,,,,4.014,,,,
1632,2016-05-18,,,,,,,,4.035,,,,
1633,2016-05-19,,,,,,,,4.08,,,,3.25
1634,2016-05-20,,,,,,,,4.0795,,,,
1635,2016-05-23,,,,,,,,4.068,,,,
1636,2016-05-24,,,,,,,,4.1185,,,,
1637,2016-05-25,,,,,,,,4.106,,,,
1638,2016-05-26,,,,,,,,4.0825,,,,
1639,2016-05-27,,,,,,,,4.0855,,,,
1640,2016-05-30,,,,,,,,4.1095,,,,
1641,2016-05-31,,,,,,,,4.1195,,,,
1642,2016-06-01,,,,,,,,4.1345,117.6,Johor,overall,
1643,2016-06-01,,,,,,,,4.1345,114.0,Kedah,overall,
1644,2016-06-01,,,,,,,,4.1345,115.319573230045,Kelantan,overall,
1645,2016-06-01,,,,,,,,4.1345,114.3,Melaka,overall,
1646,2016-06-01,,,,,,,,4.1345,115.0,Negeri Sembilan,overall,
1647,2016-06-01,,,,,,,,4.1345,114.1,Pahang,overall,
1648,2016-06-01,,,,,,,,4.1345,112.0,Perak,overall,
1649,2016-06-01,,,,,,,,4.1345,110.7,Perlis,overall,
1650,2016-06-01,,,,,,,,4.1345,115.8,Pulau Pinang,overall,
1651,2016-06-01,,,,,,,,4.1345,110.2,Sabah,overall,
1652,2016-06-01,,,,,,,,4.1345,112.3,Sarawak,overall,
1653,2016-06-01,,,,,,,,4.1345,116.2,Selangor,overall,
1654,2016-06-01,,,,,,,,4.1345,113.0,Terengganu,overall,
1655,2016-06-01,,,,,,,,4.1345,114.9,W.P. Kuala Lumpur,overall,
1656,2016-06-01,,,,,,,,4.1345,115.1,W.P. Labuan,overall,
1657,2016-06-01,,,,,,,,4.1345,115.0,W.P. Putrajaya,overall,
1658,2016-06-02,,,,,,,,4.1625,,,,
1659,2016-06-03,,,,,,,,4.15,,,,
1660,2016-06-06,,,,,,,,4.1055,,,,
1661,2016-06-07,,,,,,,,4.077,,,,
1662,2016-06-08,,,,,,,,4.0625,,,,
1663,2016-06-09,,,,,,,,4.0355,,,,
1664,2016-06-10,,,,,,,,4.0705,,,,
1665,2016-06-13,,,,,,,,4.0945,,,,
1666,2016-06-14,,,,,,,,4.0925,,,,
1667,2016-06-15,,,,,,,,4.101,,,,
1668,2016-06-16,,,,,,,,4.096,,,,
1669,2016-06-17,,,,,,,,4.0985,,,,
1670,2016-06-20,,,,,,,,4.077,,,,
1671,2016-06-21,,,,,,,,4.0555,,,,
1672,2016-06-23,,,,,,,,4.02,,,,
1673,2016-06-24,,,,,,,,4.115,,,,
1674,2016-06-27,,,,,,,,4.109,,,,
1675,2016-06-28,,,,,,,,4.0915,,,,
1676,2016-06-29,,,,,,,,4.0575,,,,
1677,2016-06-30,,,,,,,,4.0225,,,,
1678,2016-07-01,,,,,,,,3.993,118.1,Johor,overall,
1679,2016-07-01,,,,,,,,3.993,114.4,Kedah,overall,
1680,2016-07-01,,,,,,,,3.993,115.7977162573,Kelantan,overall,
1681,2016-07-01,,,,,,,,3.993,114.7,Melaka,overall,
1682,2016-07-01,,,,,,,,3.993,115.4,Negeri Sembilan,overall,
1683,2016-07-01,,,,,,,,3.993,114.5,Pahang,overall,
1684,2016-07-01,,,,,,,,3.993,112.3,Perak,overall,
1685,2016-07-01,,,,,,,,3.993,111.3,Perlis,overall,
1686,2016-07-01,,,,,,,,3.993,116.1,Pulau Pinang,overall,
1687,2016-07-01,,,,,,,,3.993,110.5,Sabah,overall,
1688,2016-07-01,,,,,,,,3.993,112.5,Sarawak,overall,
1689,2016-07-01,,,,,,,,3.993,116.6,Selangor,overall,
1690,2016-07-01,,,,,,,,3.993,113.5,Terengganu,overall,
1691,2016-07-01,,,,,,,,3.993,115.1,W.P. Kuala Lumpur,overall,
1692,2016-07-01,,,,,,,,3.993,115.1,W.P. Labuan,overall,
1693,2016-07-01,,,,,,,,3.993,115.4,W.P. Putrajaya,overall,
1694,2016-07-04,,,,,,,,3.995,,,,
1695,2016-07-05,,,,,,,,4.0005,,,,
1696,2016-07-08,,,,,,,,4.0425,,,,
1697,2016-07-11,,,,,,,,3.9855,,,,
1698,2016-07-12,,,,,,,,4.0015,,,,
1699,2016-07-13,,,,,,,,3.9865,,,,3.0
1700,2016-07-14,,,,,,,,3.9595,,,,
1701,2016-07-15,,,,,,,,3.9585,,,,
1702,2016-07-18,,,,,,,,3.9785,,,,
1703,2016-07-19,,,,,,,,3.9865,,,,
1704,2016-07-20,,,,,,,,4.02,,,,
1705,2016-07-21,,,,,,,,4.0505,,,,
1706,2016-07-22,,,,,,,,4.071,,,,
1707,2016-07-25,,,,,,,,4.0815,,,,
1708,2016-07-26,,,,,,,,4.076,,,,
1709,2016-07-27,,,,,,,,4.0765,,,,
1710,2016-07-28,,,,,,,,4.054,,,,
1711,2016-07-29,,,,,,,,4.0535,,,,
1712,2016-08-01,,,,,,,,4.0325,118.5,Johor,overall,
1713,2016-08-01,,,,,,,,4.0325,114.8,Kedah,overall,
1714,2016-08-01,,,,,,,,4.0325,115.811633199221,Kelantan,overall,
1715,2016-08-01,,,,,,,,4.0325,115.0,Melaka,overall,
1716,2016-08-01,,,,,,,,4.0325,115.9,Negeri Sembilan,overall,
1717,2016-08-01,,,,,,,,4.0325,114.8,Pahang,overall,
1718,2016-08-01,,,,,,,,4.0325,112.6,Perak,overall,
1719,2016-08-01,,,,,,,,4.0325,111.2,Perlis,overall,
1720,2016-08-01,,,,,,,,4.0325,116.5,Pulau Pinang,overall,
1721,2016-08-01,,,,,,,,4.0325,110.8,Sabah,overall,
1722,2016-08-01,,,,,,,,4.0325,112.8,Sarawak,overall,
1723,2016-08-01,,,,,,,,4.0325,117.1,Selangor,overall,
1724,2016-08-01,,,,,,,,4.0325,113.5,Terengganu,overall,
1725,2016-08-01,,,,,,,,4.0325,116.3,W.P. Kuala Lumpur,overall,
1726,2016-08-01,,,,,,,,4.0325,115.3,W.P. Labuan,overall,
1727,2016-08-01,,,,,,,,4.0325,115.7,W.P. Putrajaya,overall,
1728,2016-08-02,,,,,,,,4.052,,,,
1729,2016-08-03,,,,,,,,4.0585,,,,
1730,2016-08-04,,,,,,,,4.0475,,,,
1731,2016-08-05,,,,,,,,4.038,,,,
1732,2016-08-08,,,,,,,,4.043,,,,
1733,2016-08-09,,,,,,,,4.0325,,,,
1734,2016-08-10,,,,,,,,3.9965,,,,
1735,2016-08-11,,,,,,,,4.0195,,,,
1736,2016-08-12,,,,,,,,4.0105,,,,
1737,2016-08-15,,,,,,,,4.0215,,,,
1738,2016-08-16,,,,,,,,3.9955,,,,
1739,2016-08-17,,,,,,,,4.0,,,,
1740,2016-08-18,,,,,,,,3.9945,,,,
1741,2016-08-19,,,,,,,,4.011,,,,
1742,2016-08-22,,,,,,,,4.034,,,,
1743,2016-08-23,,,,,,,,4.0295,,,,
1744,2016-08-24,,,,,,,,4.036,,,,
1745,2016-08-25,,,,,,,,4.0325,,,,
1746,2016-08-26,,,,,,,,4.0205,,,,
1747,2016-08-29,,,,,,,,4.037,,,,
1748,2016-08-30,,,,,,,,4.0495,,,,
1749,2016-09-01,,,,,,,,4.0765,118.2,Johor,overall,
1750,2016-09-01,,,,,,,,4.0765,114.5,Kedah,overall,
1751,2016-09-01,,,,,,,,4.0765,115.496045580792,Kelantan,overall,
1752,2016-09-01,,,,,,,,4.0765,114.6,Melaka,overall,
1753,2016-09-01,,,,,,,,4.0765,115.5,Negeri Sembilan,overall,
1754,2016-09-01,,,,,,,,4.0765,114.5,Pahang,overall,
1755,2016-09-01,,,,,,,,4.0765,112.3,Perak,overall,
1756,2016-09-01,,,,,,,,4.0765,110.8,Perlis,overall,
1757,2016-09-01,,,,,,,,4.0765,116.2,Pulau Pinang,overall,
1758,2016-09-01,,,,,,,,4.0765,110.6,Sabah,overall,
1759,2016-09-01,,,,,,,,4.0765,112.7,Sarawak,overall,
1760,2016-09-01,,,,,,,,4.0765,116.9,Selangor,overall,
1761,2016-09-01,,,,,,,,4.0765,113.1,Terengganu,overall,
1762,2016-09-01,,,,,,,,4.0765,116.1,W.P. Kuala Lumpur,overall,
1763,2016-09-01,,,,,,,,4.0765,115.1,W.P. Labuan,overall,
1764,2016-09-01,,,,,,,,4.0765,115.4,W.P. Putrajaya,overall,
1765,2016-09-02,,,,,,,,4.0845,,,,
1766,2016-09-05,,,,,,,,4.0745,,,,
1767,2016-09-06,,,,,,,,4.0795,,,,
1768,2016-09-07,,,,,,,,4.061,,,,3.0
1769,2016-09-08,,,,,,,,4.059,,,,
1770,2016-09-09,,,,,,,,4.0625,,,,
1771,2016-09-13,,,,,,,,4.104,,,,
1772,2016-09-14,,,,,,,,4.1305,,,,
1773,2016-09-15,,,,,,,,4.1285,,,,
1774,2016-09-19,,,,,,,,4.1315,,,,
1775,2016-09-20,,,,,,,,4.144,,,,
1776,2016-09-21,,,,,,,,4.1505,,,,
1777,2016-09-22,,,,,,,,4.115,,,,
1778,2016-09-23,,,,,,,,4.1205,,,,
1779,2016-09-26,,,,,,,,4.133,,,,
1780,2016-09-27,,,,,,,,4.1185,,,,
1781,2016-09-28,,,,,,,,4.1405,,,,
1782,2016-09-29,,,,,,,,4.114,,,,
1783,2016-09-30,,,,,,,,4.1455,,,,
1784,2016-10-01,,,,,,,,,118.5,Johor,overall,
1785,2016-10-01,,,,,,,,,114.9,Kedah,overall,
1786,2016-10-01,,,,,,,,,115.477677010058,Kelantan,overall,
1787,2016-10-01,,,,,,,,,115.0,Melaka,overall,
1788,2016-10-01,,,,,,,,,116.0,Negeri Sembilan,overall,
1789,2016-10-01,,,,,,,,,114.7,Pahang,overall,
1790,2016-10-01,,,,,,,,,112.7,Perak,overall,
1791,2016-10-01,,,,,,,,,111.1,Perlis,overall,
1792,2016-10-01,,,,,,,,,116.7,Pulau Pinang,overall,
1793,2016-10-01,,,,,,,,,111.0,Sabah,overall,
1794,2016-10-01,,,,,,,,,113.1,Sarawak,overall,
1795,2016-10-01,,,,,,,,,117.2,Selangor,overall,
1796,2016-10-01,,,,,,,,,113.2,Terengganu,overall,
1797,2016-10-01,,,,,,,,,116.3,W.P. Kuala Lumpur,overall,
1798,2016-10-01,,,,,,,,,115.4,W.P. Labuan,overall,
1799,2016-10-01,,,,,,,,,115.7,W.P. Putrajaya,overall,
1800,2016-10-04,,,,,,,,4.125,,,,
1801,2016-10-05,,,,,,,,4.1415,,,,
1802,2016-10-06,,,,,,,,4.1335,,,,
1803,2016-10-07,,,,,,,,4.1535,,,,
1804,2016-10-10,,,,,,,,4.1475,,,,
1805,2016-10-11,,,,,,,,4.155,,,,
1806,2016-10-12,,,,,,,,4.183,,,,
1807,2016-10-13,,,,,,,,4.208,,,,
1808,2016-10-14,,,,,,,,4.2125,,,,
1809,2016-10-17,,,,,,,,4.2195,,,,
1810,2016-10-18,,,,,,,,4.2105,,,,
1811,2016-10-19,,,,,,,,4.19,,,,
1812,2016-10-20,,,,,,,,4.1785,,,,
1813,2016-10-21,,,,,,,,4.1925,,,,
1814,2016-10-24,,,,,,,,4.1823,,,,
1815,2016-10-25,,,,,,,,4.175,,,,
1816,2016-10-26,,,,,,,,4.1605,,,,
1817,2016-10-27,,,,,,,,4.1825,,,,
1818,2016-10-28,,,,,,,,4.197,,,,
1819,2016-10-31,,,,,,,,4.204,,,,
1820,2016-11-01,,,,,,,,4.1885,119.7,Johor,overall,
1821,2016-11-01,,,,,,,,4.1885,115.8,Kedah,overall,
1822,2016-11-01,,,,,,,,4.1885,116.716058898443,Kelantan,overall,
1823,2016-11-01,,,,,,,,4.1885,116.2,Melaka,overall,
1824,2016-11-01,,,,,,,,4.1885,117.2,Negeri Sembilan,overall,
1825,2016-11-01,,,,,,,,4.1885,115.9,Pahang,overall,
1826,2016-11-01,,,,,,,,4.1885,113.7,Perak,overall,
1827,2016-11-01,,,,,,,,4.1885,112.2,Perlis,overall,
1828,2016-11-01,,,,,,,,4.1885,118.0,Pulau Pinang,overall,
1829,2016-11-01,,,,,,,,4.1885,112.1,Sabah,overall,
1830,2016-11-01,,,,,,,,4.1885,113.9,Sarawak,overall,
1831,2016-11-01,,,,,,,,4.1885,118.4,Selangor,overall,
1832,2016-11-01,,,,,,,,4.1885,114.1,Terengganu,overall,
1833,2016-11-01,,,,,,,,4.1885,117.5,W.P. Kuala Lumpur,overall,
1834,2016-11-01,,,,,,,,4.1885,116.2,W.P. Labuan,overall,
1835,2016-11-01,,,,,,,,4.1885,116.3,W.P. Putrajaya,overall,
1836,2016-11-02,,,,,,,,4.196,,,,
1837,2016-11-03,,,,,,,,4.187,,,,
1838,2016-11-04,,,,,,,,4.1965,,,,
1839,2016-11-07,,,,,,,,4.2095,,,,
1840,2016-11-08,,,,,,,,4.206,,,,
1841,2016-11-09,,,,,,,,4.22,,,,
1842,2016-11-10,,,,,,,,4.2515,,,,
1843,2016-11-11,,,,,,,,4.2775,,,,
1844,2016-11-14,,,,,,,,4.33,,,,
1845,2016-11-15,,,,,,,,4.3355,,,,
1846,2016-11-16,,,,,,,,4.3485,,,,
1847,2016-11-17,,,,,,,,4.3885,,,,
1848,2016-11-18,,,,,,,,4.412,,,,
1849,2016-11-21,,,,,,,,4.4315,,,,
1850,2016-11-22,,,,,,,,4.426,,,,
1851,2016-11-23,,,,,,,,4.4445,,,,3.0
1852,2016-11-24,,,,,,,,4.4635,,,,
1853,2016-11-25,,,,,,,,4.465,,,,
1854,2016-11-28,,,,,,,,4.461,,,,
1855,2016-11-29,,,,,,,,4.463,,,,
1856,2016-11-30,,,,,,,,4.466,,,,
1857,2016-12-01,,,,,,,,4.468,119.7,Johor,overall,
1858,2016-12-01,,,,,,,,4.468,116.0,Kedah,overall,
1859,2016-12-01,,,,,,,,4.468,116.807505885788,Kelantan,overall,
1860,2016-12-01,,,,,,,,4.468,116.4,Melaka,overall,
1861,2016-12-01,,,,,,,,4.468,117.2,Negeri Sembilan,overall,
1862,2016-12-01,,,,,,,,4.468,115.8,Pahang,overall,
1863,2016-12-01,,,,,,,,4.468,113.7,Perak,overall,
1864,2016-12-01,,,,,,,,4.468,112.8,Perlis,overall,
1865,2016-12-01,,,,,,,,4.468,118.0,Pulau Pinang,overall,
1866,2016-12-01,,,,,,,,4.468,112.1,Sabah,overall,
1867,2016-12-01,,,,,,,,4.468,113.7,Sarawak,overall,
1868,2016-12-01,,,,,,,,4.468,118.4,Selangor,overall,
1869,2016-12-01,,,,,,,,4.468,114.2,Terengganu,overall,
1870,2016-12-01,,,,,,,,4.468,117.4,W.P. Kuala Lumpur,overall,
1871,2016-12-01,,,,,,,,4.468,115.9,W.P. Labuan,overall,
1872,2016-12-01,,,,,,,,4.468,116.4,W.P. Putrajaya,overall,
1873,2016-12-02,,,,,,,,4.448,,,,
1874,2016-12-05,,,,,,,,4.4495,,,,
1875,2016-12-06,,,,,,,,4.444,,,,
1876,2016-12-07,,,,,,,,4.436,,,,
1877,2016-12-08,,,,,,,,4.429,,,,
1878,2016-12-09,,,,,,,,4.4245,,,,
1879,2016-12-13,,,,,,,,4.4245,,,,
1880,2016-12-14,,,,,,,,4.4425,,,,
1881,2016-12-15,,,,,,,,4.4645,,,,
1882,2016-12-16,,,,,,,,4.4755,,,,
1883,2016-12-19,,,,,,,,4.4795,,,,
1884,2016-12-20,,,,,,,,4.4795,,,,
1885,2016-12-21,,,,,,,,4.4795,,,,
1886,2016-12-22,,,,,,,,4.4745,,,,
1887,2016-12-23,,,,,,,,4.4795,,,,
1888,2016-12-27,,,,,,,,4.4785,,,,
1889,2016-12-28,,,,,,,,4.4815,,,,
1890,2016-12-29,,,,,,,,4.4845,,,,
1891,2016-12-30,,,,,,,,4.486,,,,
1892,2017-01-01,,,,,,,,,121.4,Johor,overall,
1893,2017-01-01,,,,,,,,,117.6,Kedah,overall,
1894,2017-01-01,,,,,,,,,118.316850801428,Kelantan,overall,
1895,2017-01-01,,,,,,,,,117.8,Melaka,overall,
1896,2017-01-01,,,,,,,,,118.7,Negeri Sembilan,overall,
1897,2017-01-01,,,,,,,,,116.8,Pahang,overall,
1898,2017-01-01,,,,,,,,,114.9,Perak,overall,
1899,2017-01-01,,,,,,,,,114.6,Perlis,overall,
1900,2017-01-01,,,,,,,,,119.4,Pulau Pinang,overall,
1901,2017-01-01,,,,,,,,,113.2,Sabah,overall,
1902,2017-01-01,,,,,,,,,114.8,Sarawak,overall,
1903,2017-01-01,,,,,,,,,119.6,Selangor,overall,
1904,2017-01-01,,,,,,,,,115.6,Terengganu,overall,
1905,2017-01-01,,,,,,,,,118.3,W.P. Kuala Lumpur,overall,
1906,2017-01-01,,,,,,,,,116.5,W.P. Labuan,overall,
1907,2017-01-01,,,,,,,,,117.8,W.P. Putrajaya,overall,
1908,2017-01-03,,,,,,,,4.4925,,,,
1909,2017-01-04,,,,,,,,4.4995,,,,
1910,2017-01-05,,,,,,,,4.4875,,,,
1911,2017-01-06,,,,,,,,4.4725,,,,
1912,2017-01-09,,,,,,,,4.4785,,,,
1913,2017-01-10,,,,,,,,4.4745,,,,
1914,2017-01-11,,,,,,,,4.475,,,,
1915,2017-01-12,,,,,,,,4.4625,,,,
1916,2017-01-13,,,,,,,,4.4635,,,,
1917,2017-01-16,,,,,,,,4.466,,,,
1918,2017-01-17,,,,,,,,4.467,,,,
1919,2017-01-18,,,,,,,,4.4455,,,,
1920,2017-01-19,,,,,,,,4.4515,,,,3.0
1921,2017-01-20,,,,,,,,4.447,,,,
1922,2017-01-23,,,,,,,,4.44,,,,
1923,2017-01-24,,,,,,,,4.435,,,,
1924,2017-01-25,,,,,,,,4.4385,,,,
1925,2017-01-26,,,,,,,,4.4355,,,,
1926,2017-01-27,,,,,,,,4.4295,,,,
1927,2017-01-31,,,,,,,,4.4295,,,,
1928,2017-02-01,,,,,,,,,123.2,Johor,overall,
1929,2017-02-01,,,,,,,,,119.1,Kedah,overall,
1930,2017-02-01,,,,,,,,,119.537756685594,Kelantan,overall,
1931,2017-02-01,,,,,,,,,119.4,Melaka,overall,
1932,2017-02-01,,,,,,,,,120.6,Negeri Sembilan,overall,
1933,2017-02-01,,,,,,,,,118.3,Pahang,overall,
1934,2017-02-01,,,,,,,,,116.3,Perak,overall,
1935,2017-02-01,,,,,,,,,116.0,Perlis,overall,
1936,2017-02-01,,,,,,,,,120.8,Pulau Pinang,overall,
1937,2017-02-01,,,,,,,,,113.5,Sabah,overall,
1938,2017-02-01,,,,,,,,,115.9,Sarawak,overall,
1939,2017-02-01,,,,,,,,,121.5,Selangor,overall,
1940,2017-02-01,,,,,,,,,116.9,Terengganu,overall,
1941,2017-02-01,,,,,,,,,120.0,W.P. Kuala Lumpur,overall,
1942,2017-02-01,,,,,,,,,117.7,W.P. Labuan,overall,
1943,2017-02-01,,,,,,,,,118.8,W.P. Putrajaya,overall,
1944,2017-02-02,,,,,,,,4.438,,,,
1945,2017-02-03,,,,,,,,4.4255,,,,
1946,2017-02-06,,,,,,,,4.4225,,,,
1947,2017-02-07,,,,,,,,4.436,,,,
1948,2017-02-08,,,,,,,,4.44,,,,
1949,2017-02-10,,,,,,,,4.4455,,,,
1950,2017-02-13,,,,,,,,4.4485,,,,
1951,2017-02-14,,,,,,,,4.4495,,,,
1952,2017-02-15,,,,,,,,4.45,,,,
1953,2017-02-16,,,,,,,,4.457,,,,
1954,2017-02-17,,,,,,,,4.458,,,,
1955,2017-02-20,,,,,,,,4.4575,,,,
1956,2017-02-21,,,,,,,,4.4595,,,,
1957,2017-02-22,,,,,,,,4.457,,,,
1958,2017-02-23,,,,,,,,4.45,,,,
1959,2017-02-24,,,,,,,,4.446,,,,
1960,2017-02-27,,,,,,,,4.443,,,,
1961,2017-02-28,,,,,,,,4.445,,,,
1962,2017-03-01,,,,,,,,4.4475,123.0,Johor,overall,
1963,2017-03-01,,,,,,,,4.4475,119.0,Kedah,overall,
1964,2017-03-01,,,,,,,,4.4475,119.258390835496,Kelantan,overall,
1965,2017-03-01,,,,,,,,4.4475,119.2,Melaka,overall,
1966,2017-03-01,,,,,,,,4.4475,120.4,Negeri Sembilan,overall,
1967,2017-03-01,,,,,,,,4.4475,118.1,Pahang,overall,
1968,2017-03-01,,,,,,,,4.4475,116.1,Perak,overall,
1969,2017-03-01,,,,,,,,4.4475,115.5,Perlis,overall,
1970,2017-03-01,,,,,,,,4.4475,120.7,Pulau Pinang,overall,
1971,2017-03-01,,,,,,,,4.4475,114.2,Sabah,overall,
1972,2017-03-01,,,,,,,,4.4475,116.1,Sarawak,overall,
1973,2017-03-01,,,,,,,,4.4475,121.2,Selangor,overall,
1974,2017-03-01,,,,,,,,4.4475,116.5,Terengganu,overall,
1975,2017-03-01,,,,,,,,4.4475,119.7,W.P. Kuala Lumpur,overall,
1976,2017-03-01,,,,,,,,4.4475,117.6,W.P. Labuan,overall,
1977,2017-03-01,,,,,,,,4.4475,118.6,W.P. Putrajaya,overall,
1978,2017-03-02,,,,,,,,4.45,,,,3.0
1979,2017-03-03,,,,,,,,4.4555,,,,
1980,2017-03-06,,,,,,,,4.452,,,,
1981,2017-03-07,,,,,,,,4.452,,,,
1982,2017-03-08,,,,,,,,4.449,,,,
1983,2017-03-09,,,,,,,,4.4595,,,,
1984,2017-03-10,,,,,,,,4.4575,,,,
1985,2017-03-13,,,,,,,,4.4465,,,,
1986,2017-03-14,,,,,,,,4.448,,,,
1987,2017-03-15,,,,,,,,4.451,,,,
1988,2017-03-16,,,,,,,,4.438,,,,
1989,2017-03-17,,,,,,,,4.442,,,,
1990,2017-03-20,,,,,,,,4.4325,,,,
1991,2017-03-21,,,,,,,,4.429,,,,
1992,2017-03-22,,,,,,,,4.431,,,,
1993,2017-03-23,,,,,,,,4.431,,,,
1994,2017-03-24,,,,,,,,4.43,,,,
1995,2017-03-27,,,,,,,,4.4145,,,,
1996,2017-03-28,,,,,,,,4.4175,,,,
1997,2017-03-29,,,,,,,,4.422,,,,
1998,2017-03-30,2.13,2.41,2.11,,level,,2.11,4.4225,,,,
1999,2017-03-31,,,,,,,,4.4265,,,,
2000,2017-04-01,,,,,,,,,122.8,Johor,overall,
2001,2017-04-01,,,,,,,,,118.6,Kedah,overall,
2002,2017-04-01,,,,,,,,,118.724921755354,Kelantan,overall,
2003,2017-04-01,,,,,,,,,119.1,Melaka,overall,
2004,2017-04-01,,,,,,,,,120.0,Negeri Sembilan,overall,
2005,2017-04-01,,,,,,,,,117.8,Pahang,overall,
2006,2017-04-01,,,,,,,,,115.7,Perak,overall,
2007,2017-04-01,,,,,,,,,115.1,Perlis,overall,
